DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35390338,274,0.4875331178,0.2618402597,-0.03454410008,0.1467028837,4,4,3,4
35390339,410,-0.5206550141,-0.2046343836,-0.1252978094,-0.2652523159,2,3,3,3
35390340,568,-0.2662069893,-0.3859137345,-0.535850053,0.1154363405,3,3,2,4
35390341,422,-0.05318122629,-0.2226583432,-0.2338949882,0.4090376745,4,3,3,4
35390342,339,-0.5103617393,-0.7632880507,-0.3141920818,-0.3783945811,2,2,3,3
35390343,287,-0.9321447379,-0.5802029238,-0.5199623871,0.2452864308,1,2,2,4
35390344,308,-0.565329769,-1.579502153,-0.8716561399,-0.2641836751,2,1,1,3
35390345,612,-0.238017496,-0.1599228317,-1.14314254,0.1760857969,3,3,1,4
35390346,419,-0.4168781349,-0.1738594801,-0.4771605507,-0.1597319204,3,3,2,3
35390347,350,0.2941346056,1.47856928,-1.835911039,0.6638394462,4,5,1,4
35390348,930,-0.3161270001,2.392137477,-0.9714453942,2.211028581,3,5,1,5
35390349,852,0.3131444242,0.6820383834,-0.8512508289,0.7722975982,4,5,1,5
35390350,694,0.4994721341,0.02510009298,-0.7251514512,0.08334080485,4,4,2,4
35390351,576,-0.4742478527,0.3694189627,-0.3262801309,-0.4270531911,3,4,2,3
35390352,863,0.003502103506,0.04579329446,-0.5598909281,0.6207338968,4,4,2,4
35390353,660,-0.5481364552,-0.4235460036,-0.5925324876,-0.2053170891,2,2,2,3
35390354,416,-0.03865074287,0.830734288,-1.229555745,0.616390862,4,5,1,4
35390355,4146,-0.5636640565,-0.7764548603,-0.9802679242,0.477870026,2,2,1,4
35390360,359,-0.6526893862,-0.5096898938,-0.6279760665,-0.7508023824,2,2,2,2
35390361,972,-0.6366311592,-0.864193852,0.07401011957,-0.5119399058,2,1,4,2
35390364,541,-0.949489372,-1.281002058,-0.1956293805,-0.1200675954,1,1,3,3
35390365,590,-1.010623932,-1.134750064,0.00491837575,0.2017402199,1,1,3,4
35390366,431,-0.8607863909,-1.352404527,0.5218952494,0.2399842067,1,1,4,4
35390367,346,-0.5763508715,-1.12426051,-0.07039759065,-0.1153699916,2,1,3,3
35390368,434,1.258085732,-0.6735330274,0.5051262258,0.7616189105,5,2,4,5
35390374,445,-0.3231141848,-0.1742931731,0.5391132634,0.0551995157,3,3,4,4
35390375,294,-0.6540126121,-0.981416975,0.2187729223,-0.1782487207,2,1,4,3
35390376,351,-0.7677792268,-0.6842403085,0.007688524133,-0.6356969355,2,2,3,2
35390379,557,-0.9873557215,-0.3561401661,-0.03577096184,-0.1704534338,1,3,3,3
35390394,997,-0.7877916901,-1.258814877,0.1305637508,-0.6482151727,1,1,4,2
35390395,554,-1.007580757,-1.005132271,-0.1630215793,-0.1656769063,1,1,3,3
35390396,442,-0.2491664683,-0.6827723959,-0.2126062474,-0.8243168465,3,2,3,1
35390399,455,-0.7684815781,-0.3077164643,-0.07488381763,-0.4310422268,2,3,3,3
35390400,1057,-0.6533537418,-0.9976811638,0.2488366438,-0.1898517818,2,1,4,3
35390401,395,-0.6758892486,-1.369629743,0.0292067365,-0.6327594972,2,1,3,2
35390402,441,-1.004177601,-0.9969714949,0.02589388857,-0.09063202562,1,1,3,3
35390405,482,-0.2290696945,-0.5093120565,0.5758950831,0.2533613521,3,2,4,4
35390406,469,0.8123233079,0.9962394005,-0.7554403356,1.185497326,5,5,1,5
35390407,970,-0.8696641693,-0.9368276501,-0.4842079886,0.1447408062,1,1,2,4
35390408,288,-0.7012732212,-1.092070711,-0.5916735189,-0.5618053643,2,1,2,2
35390409,470,0.6544627583,-0.4988309184,-1.602424149,-0.4322158665,4,2,1,3
35390410,995,2.24956334,1.569495395,-0.2316780246,1.870282198,5,5,3,5
35390411,762,-0.2579107759,-0.5577547655,0.6644435144,0.0804004878,3,2,5,4
35390412,379,-0.5766511041,-0.8416185522,0.6185074856,-0.9121955007,2,1,5,1
35390413,558,-0.3092003478,-0.7578779081,-0.3582926387,-0.6124012893,3,2,2,2
35390414,489,0.04828897261,-0.6246632761,1.933082039,-0.7196928754,4,2,5,2
35390415,513,-0.4451453942,-1.659557136,1.973375164,-0.9605670836,3,1,5,1
35390416,434,-0.3792200238,-1.068126378,0.6271360912,-0.9103876217,3,1,5,1
35390417,404,-0.5931041667,-0.6909990561,-0.02504427412,-0.6907315125,2,2,3,2
35390418,415,-0.6998721527,-1.205002312,0.9283927352,-0.8860018271,2,1,5,1
35390419,366,0.8698681381,-0.5497169999,1.660982356,-0.5979078098,5,2,5,2
35390420,809,-0.6595780931,-0.7456655929,-0.02470086313,-0.2599885561,2,2,3,3
35390421,374,-0.7502589357,-0.7671193977,0.6111178051,-0.7248604711,2,2,5,2
35390422,448,-0.873892961,-0.2252523868,0.347483481,-0.7887249158,1,3,4,2
35390425,1117,1.058183141,1.6590936,-0.9287093815,2.04945286,5,5,1,5
35390426,781,2.778616968,0.6862701144,0.5029950192,0.8642493311,5,5,4,5
35390429,545,0.4126459535,-1.017380241,-0.3936864763,-0.8863771325,4,1,2,1
35390430,1059,2.983689398,-0.3531396059,0.09517566203,0.281133859,5,3,4,4
35390434,799,0.767951318,0.8480627153,-0.4147900058,-0.6038517449,5,5,2,2
35390435,250,-0.1575355932,0.3040853402,-0.7179789619,-1.446944322,3,4,2,1
35390437,534,0.394960396,-0.8032623145,1.037691314,-0.7886477788,4,1,5,2
35390438,704,-0.6298978898,-1.601122378,1.041493872,-0.4063726587,2,1,5,3
35390439,731,0.705037895,-0.8531500513,3.291430614,-0.7804478856,4,1,5,2
35390440,505,-0.6443010115,-1.383059717,0.8405732372,-0.5081018095,2,1,5,2
35390441,705,-0.736675283,-1.326831556,0.2449813102,-0.4563533661,2,1,4,3
35390442,510,2.03912682,-0.2001128619,1.972784235,-0.9841580597,5,3,5,1
35390443,637,1.381824869,-0.02520668552,2.662835386,-1.148418807,5,3,5,1
35390444,289,-0.6218386229,-0.9708949754,0.02350775579,-0.7487040281,2,1,3,2
35390445,401,-1.133121584,-1.133912662,-0.522785461,-0.05962955725,1,1,2,4
35390446,886,-0.9255382635,-0.8468770318,-0.03437525588,-0.4594191544,1,1,3,3
35390448,363,-0.7040663144,-0.5447969539,0.04797136963,-0.5056261107,2,2,3,2
35390449,476,-0.7671704589,-1.215865276,0.01083805431,-0.7916961453,2,1,3,2
35390451,358,-1.016837992,-1.330937169,-0.4129945072,-0.467405536,1,1,2,3
35390452,426,-0.2893930043,-0.03754110224,-0.3071029913,-0.4867514969,3,3,3,3
35390453,381,-0.4450653599,-0.1497118593,-0.3323466948,-0.5665755881,3,3,2,2
35390454,412,-0.2607850397,-0.5806711444,0.1089923234,-0.5394809682,3,2,4,2
35390455,498,-0.1244528001,-1.022880156,0.3384667577,-0.5182721252,3,1,4,2
35390456,428,-0.6744220627,-1.211232004,0.897919656,-0.9247458026,2,1,5,1
35390457,389,-0.5230712374,-1.19348054,0.9927326833,-0.7170674,2,1,5,2
35390459,819,-1.213288177,-1.392729101,-0.9128467326,0.03759196953,1,1,1,4
35390460,4315,-0.08727636983,-1.120297315,-0.3419553161,-0.08461478108,3,1,2,3
35390461,459,-0.0970285737,-0.4760548602,0.09951656606,-0.720297244,3,2,4,2
35390462,406,-0.5345427305,-0.8187813384,-0.005671106375,-0.7160668807,2,1,3,2
35390463,409,-0.353751302,-0.6962553475,0.03452632286,-0.6347928783,3,2,3,2
35390464,415,-1.099526987,-1.090040614,0.0649537611,-0.7816877381,1,1,4,2
35390465,344,-0.9000929371,-1.365135338,0.284923367,-0.8034759481,1,1,4,1
35390466,572,-0.4872077838,-1.599335824,0.4004228413,-0.3484196391,2,1,4,3
35390539,422,-0.7632204541,-1.103408904,0.4664148655,-0.03817662845,2,1,4,4
35390540,502,-0.7862297318,-1.183986973,0.173020392,-0.3956897303,1,1,4,3
35390541,571,3.712208077,-0.5159129749,-1.319614947,0.1328454065,5,2,1,4
35390542,318,3.561467898,-0.03329816034,-1.25252371,0.4059597588,5,3,1,4
35390543,505,2.8906575,-0.590636027,-0.7317195575,-0.2503281163,5,2,1,3
35390544,387,2.605785913,-0.9387137901,-0.753568145,-0.5071762908,5,1,1,2
35390545,784,3.160392649,-0.6211755635,-0.1969598094,-0.5404789859,5,2,3,2
35390546,590,3.808580181,1.775404457,2.006430549,-0.7224101968,5,5,5,2
35390547,482,3.24676587,-0.1094011685,0.4185474913,-0.6480092364,5,3,4,2
35390548,765,3.496927638,-0.7748467569,-0.6292300509,-0.3910176182,5,2,2,3
35390549,1499,2.929223745,-0.5424301613,-0.2286406576,0.1668024554,5,2,3,4
35390550,1042,3.131321386,-1.236073405,-0.4382710479,-0.04674175895,5,1,2,4
35390551,399,1.938078409,1.963728402,0.2028764136,-0.4637860436,5,5,4,3
35390552,384,2.736858931,-1.294453668,0.3650561933,-0.1136378062,5,1,4,3
35390553,320,3.675164963,0.2007590289,-0.4005186528,-0.7067026256,5,4,2,2
35390554,883,2.883574522,-0.7517776543,-0.3803329716,-0.3972389371,5,2,2,3
35390555,630,3.669394357,1.269730594,0.1708592074,-0.2609714094,5,5,4,3
35390556,571,2.562744784,-0.535501392,-0.5408602386,-0.6485155407,5,2,2,2
35390557,571,2.909861271,0.1395420856,-0.4004890567,-0.2314031032,5,4,2,3
35390558,598,3.328245756,0.9013153469,0.4482077724,-0.614001643,5,5,4,2
35390559,1257,3.465469796,1.12565435,-0.7171629052,0.4311788662,5,5,2,4
35390560,450,0.8111536416,1.577869748,-0.7402723743,-0.7368518051,5,5,1,2
35390561,604,0.5377847107,0.8261584356,-0.3100749256,-0.644749237,4,5,3,2
35390562,504,0.0660221648,1.142810284,0.4215870089,-0.5046659692,4,5,4,2
35390563,446,0.1611223159,1.265674113,0.306620339,-0.7552718174,4,5,4,2
35390564,488,-0.2595463653,-0.024384597,1.097406276,-0.8082357355,3,3,5,1
35390578,592,-0.2059707365,1.693752653,-1.490403549,0.4038647045,3,5,1,4
35390579,644,-0.09159978587,1.674781832,-1.004084115,0.08686799582,3,5,1,4
35390580,894,-0.1167611286,0.7100172797,-0.1391605964,-0.6311925986,3,5,3,2
35390581,327,-0.1483551072,0.6466630759,-0.9125175724,-0.4757926994,3,4,1,3
35390582,709,0.3406699552,0.628884186,-0.1951654153,-0.4511418518,4,4,3,3
35390584,514,0.6814225114,0.4477568605,1.914013769,-0.706258718,4,4,5,2
35390585,572,1.648316177,2.502220412,0.286620838,-0.1242056512,5,5,4,3
35390586,420,0.5355246672,2.025537505,-0.1488916926,-0.3309165046,4,5,3,3
35390587,477,0.3484681574,0.498433034,-0.03686615937,-0.4379821195,4,4,3,3
35390588,384,0.1357492475,1.08347443,0.08954581699,-0.7099680979,4,5,4,2
35390589,501,1.374584288,1.447348836,0.1736796946,-0.6977601168,5,5,4,2
35390590,150,0.782941642,0.6179112934,-0.3128183863,-0.2537540685,5,4,3,3
35390592,554,1.776029004,0.7563874017,0.2109823853,0.3918330152,5,5,4,4
35390593,496,2.294617833,1.827205982,-0.7553090282,-0.1914203203,5,5,1,3
35390595,775,1.086331649,1.282636284,-0.8378278641,0.6853227836,5,5,1,4
35390596,545,-0.4544085703,-0.2908111823,0.9403845376,-0.461063356,3,3,5,3
35390597,469,1.150544124,0.6291288118,-0.7873534697,-0.08925113296,5,4,1,3
35390598,678,-0.9102157931,0.5027641178,-0.1293787246,0.2123107673,1,4,3,4
35390599,415,-0.4108230446,1.958300395,-0.6418568967,0.4959834792,3,5,2,4
35390600,525,-0.6602789283,0.229956408,0.02583798613,-0.2045602398,2,4,3,3
35390601,965,-0.6869431304,0.6865670052,-0.5827959933,0.905124602,2,5,2,5
35390604,716,0.8160094451,1.841916368,0.2071509646,-0.06907317019,5,5,4,3
35390605,643,0.7852513392,0.5215264666,0.8008277996,-0.03181820095,5,4,5,4
35390606,716,0.4549831962,1.690647385,1.002934286,0.9806166887,4,5,5,5
35390607,425,0.2260740521,0.1772407901,1.029673777,-0.7189903798,4,4,5,2
35390611,532,-0.2493112897,1.034015427,0.1013250151,0.2198425327,3,5,4,4
35390616,241,-0.1705384021,0.8568317492,1.161575577,-0.5704248406,3,5,5,2
35390617,274,0.8401417561,0.6572925078,0.6529669988,-0.5402546333,5,4,5,2
35390618,530,0.359502267,0.662243561,-0.6908363654,-0.02342917197,4,4,2,4
35390619,415,-0.09693147146,0.008558400115,0.3262272143,-0.4827355944,3,3,4,3
35390620,397,0.3887381972,1.744998529,-0.7091242475,-0.4052247347,4,5,2,3
35390621,1050,2.14956753,1.659256088,-0.5110850115,-0.02668536868,5,5,2,4
35390622,1188,2.35813354,1.809163919,-0.5162171909,0.08252784071,5,5,2,4
35390623,307,1.257548753,0.8809591325,-0.1679446801,-0.274745276,5,5,3,3
35390624,493,0.2128064429,0.3170447418,-0.6757110418,-0.6397667236,4,4,2,2
35390625,511,0.9732630391,0.4610984249,-1.212624356,-0.4052016172,5,4,1,3
35390626,447,2.234276185,1.494676152,-0.3340956146,-0.2941108022,5,5,2,3
35390627,469,0.4123297069,0.48423584,-0.4907258631,-1.004372865,4,4,2,1
35390628,476,0.1876779744,-0.1967629764,-0.235907415,-0.3843760591,4,3,3,3
35390629,507,0.3606268405,0.3439247864,-0.3722691964,-0.6759622921,4,4,2,2
35390630,570,0.4371892841,0.2062310516,0.286323139,-0.177189901,4,4,4,3
35390631,489,1.190784904,0.7065801285,-0.1470250796,-0.4512075557,5,5,3,3
35390632,453,1.038244018,1.526023111,-0.8622550112,1.562676157,5,5,1,5
35390633,508,-0.2624834853,-0.3517769836,-0.2880249386,-0.3605259356,3,3,3,3
35390634,562,1.221758777,0.7371200892,-0.9889979152,-0.4737284222,5,5,1,3
35390635,545,-0.1052485428,-1.370903063,-0.8381671687,-0.4317012179,3,1,1,3
35390636,530,-0.2725971815,-0.4809384141,-0.9763658718,-0.3971045332,3,2,1,3
35390637,794,1.201557736,0.6503378026,-0.5829113208,-0.2802426744,5,4,2,3
35390638,541,1.185352356,0.4022969256,0.02090122571,-0.6114961229,5,4,3,2
35390639,561,0.9070386066,-0.08787149677,-0.2105212284,-1.234548925,5,3,3,1
35390645,393,-0.4627523698,1.236931318,0.0880350099,-0.2578877891,3,5,4,3
35390646,459,0.7931080347,2.415957818,-0.8688393309,0.03007924399,5,5,1,4
35390648,488,-0.4991249889,-0.7973567734,0.01283605393,0.6224175318,2,1,3,4
35390649,402,-0.9939339543,0.4594720185,-0.6706367897,-0.1228657283,1,4,2,3
35390650,501,0.1442382772,0.865359692,-0.2231185963,0.3494345266,4,5,3,4
35390651,509,-0.4725039228,-0.4127626641,0.2607282728,-0.633037752,3,3,4,2
35390652,1497,-0.9260574741,-0.7947735432,-0.5544420934,0.1573938642,1,1,2,4
35390655,659,1.256756485,1.713038154,-0.4590125697,-0.6931631442,5,5,2,2
35390656,425,0.815382711,3.233751441,0.33974433,0.06576556433,5,5,4,4
35390657,630,-0.3920585908,0.3799596648,0.002593103065,0.04165165959,3,4,3,4
35390658,400,-0.2418581628,-0.4042581925,0.4638651212,-0.7127185616,3,3,4,2
35390659,774,0.03905236183,1.320823845,-0.430062303,0.09765357795,4,5,2,4
35390660,714,0.3927029236,0.4383553201,-0.4081075701,-0.5172682384,4,4,2,2
35390661,746,0.4899872671,0.7586224935,-0.4663478203,-0.4989471213,4,5,2,2
35390662,306,0.8190994517,1.503566506,0.1087782197,-0.9716846908,5,5,4,1
35390663,336,-0.01016267325,0.4667072219,0.161897263,-0.7395519197,4,4,4,2
35390666,361,0.08908733599,-0.5156442751,0.1205712813,-0.6829490689,4,2,4,2
35390669,2179,1.837221219,0.426767341,-0.5242303771,1.203897984,5,4,2,5
35390670,1601,0.7538242234,1.325382869,-0.06792045384,0.8349017516,5,5,3,5
35390672,2971,2.901680305,0.5889892449,2.849665826,-0.1927010888,5,4,5,3
35390673,1334,0.2241590951,-0.9288169591,0.6756559465,-0.1263779477,4,1,5,3
35390676,991,1.259791386,1.010947367,0.2082800906,0.5914232891,5,5,4,4
35390677,2795,2.571682343,2.61642225,-0.3364454435,2.773767104,5,5,2,5
35390678,1242,0.7796690789,1.248174614,-0.0825817193,-0.08380760546,5,5,3,3
35390679,982,1.218968407,0.3259023969,-0.9670563798,3.151618813,5,4,1,5
35390680,1455,1.186418307,4.199920686,-0.8639462429,1.597614305,5,5,1,5
35390681,2439,2.328606292,1.763999096,0.4212928168,1.227649154,5,5,4,5
35390682,964,0.5154929026,2.345821767,-1.01875218,1.02146261,4,5,1,5
35390683,892,0.8551162673,0.5896792023,-0.8264229087,-0.3829416581,5,4,1,3
35390684,994,3.034200355,0.7617484878,3.857250342,-0.6871810166,5,5,5,2
35390685,1414,0.6158773861,2.375583504,-0.2233275135,0.724446836,4,5,3,4
35390688,1226,2.307382392,1.541813597,-0.1020876749,1.62524523,5,5,3,5
35390689,1755,1.036221411,1.103551749,0.4364267947,1.3478596,5,5,4,5
35390690,1496,2.379238297,0.380088879,0.788767403,-0.2393220652,5,4,5,3
35390691,1054,2.733187212,2.10220029,1.974983722,0.004139635522,5,5,5,4
35390692,1270,2.297932133,0.2568951046,1.612334256,-0.3046105147,5,4,5,3
35390693,1203,2.03567168,0.7676611996,-1.295290228,1.31488559,5,5,1,5
35390694,1506,2.027447645,1.351426789,-0.6819764948,0.7546636785,5,5,2,4
35390696,3668,2.551860109,0.4013551129,-0.01170427702,1.908819915,5,4,3,5
35390697,354,1.032424562,-1.3989837,3.12879091,-0.5021800706,5,1,5,2
35390698,894,-0.2639681102,-0.6230191325,-0.03319198606,-0.1182910305,3,2,3,3
35390699,448,-0.9995388522,-1.16934406,-0.7202896879,0.4863008046,1,1,2,4
35390700,554,-1.237617291,-0.8013257108,-1.564652487,0.6595217689,1,1,1,4
35390701,749,-1.439340359,-0.5639757904,-1.267104105,1.040130099,1,2,1,5
35390702,1036,-0.4974323337,-0.71192651,-0.4414499313,-0.3974562492,2,2,2,3
35390703,580,-0.02952683557,-0.2569206212,-1.145721341,0.1011968081,4,3,1,4
35390704,140,3.22419048,1.764908827,0.08522725383,2.846421375,5,5,4,5
35390705,754,0.5067888945,-0.0116434972,0.401754706,-0.5883334819,4,3,4,2
35390706,773,0.7731050731,-0.1622197688,1.243667476,-0.8277709309,5,3,5,1
35390707,1018,-0.4733480934,-0.6313453267,-0.3656413322,0.3606298311,3,2,2,4
35390708,701,-0.3187663777,-0.8312746725,-0.183646262,0.3838498685,3,1,3,4
35390709,1053,-0.6391062279,-1.149241458,0.5326951194,-0.7105586288,2,1,4,2
35390711,563,-0.6337555346,1.33238506,-0.7480887206,0.5467503158,2,5,1,4
35390712,396,-1.022725205,-0.7412122497,-0.006842260065,-0.8387734101,1,2,3,1
35390713,993,-0.4955688482,-0.9617351673,-0.4254732037,-0.6316176699,2,1,2,2
35390714,830,-0.2075156789,-0.7054234239,-0.695284415,-0.572384078,3,2,2,2
35390715,464,-0.3745383653,-0.7010822248,-0.62250929,-0.5194530309,3,2,2,2
35390716,633,-0.04187251913,-0.3848243729,0.1107598064,-0.9055813102,4,3,4,1
35390717,513,-0.5863911314,-0.7001521001,-0.664869912,-0.9285633291,2,2,2,1
35390718,493,-0.9422445637,-0.8222274552,-0.5065430656,-0.6617104529,1,1,2,2
35390719,488,-0.8166764866,-1.148815415,-0.5078014931,-0.6036567979,1,1,2,2
35390720,1478,-1.308306069,-1.065576785,-1.457508375,-0.1880817615,1,1,1,3
35390721,1267,-0.6696582151,-1.123923849,0.6008081356,-0.5892894986,2,1,5,2
35390722,527,-0.5495272373,-1.461078688,-0.5878179709,-0.62728804,2,1,2,2
35390723,582,-0.354699673,-1.363567821,1.29983273,-0.7646862907,3,1,5,2
35390724,468,-0.7240208494,-1.60268266,-0.2153516381,-0.6610546405,2,1,3,2
35390725,474,-0.5337773362,-0.09881306245,0.08350906676,-0.9680505899,2,3,4,1
35390726,429,-0.4328700253,-0.9106911268,-0.1701963006,-1.071195553,3,1,3,1
35390727,7467,-0.3750506198,-1.066477989,-1.045852665,0.8087777726,3,1,1,5
35390728,3430,-0.06251518324,-1.137141904,0.4285440644,0.3660258719,4,1,4,4
35390729,1099,-0.4903837872,-1.034704845,0.9083721646,-0.379658198,2,1,5,3
35390730,727,0.6607634928,-1.187345563,2.969509918,-0.5187944611,4,1,5,2
35390731,321,-0.3478539704,-0.781014838,-0.8819550326,-0.8320393055,3,2,1,1
35390732,451,-0.5197367671,-0.6592020486,0.016975157,-0.6859283356,2,2,3,2
35390733,450,-0.7382866759,-0.3948305432,-0.005332078268,-0.7519599415,2,3,3,2
35390734,535,-1.019611706,-1.323069027,-0.2812270316,-0.386337083,1,1,3,3
35390735,1116,-1.184339651,-1.323310744,-1.097829212,-0.1578759168,1,1,1,3
35390736,899,-1.29850549,-0.9671225868,-0.8943662821,-0.481166793,1,1,1,3
35390737,855,-1.05074531,-0.8575936732,-0.4375681461,-0.5064589919,1,1,2,2
35390738,686,-0.7125196494,-1.215296997,-0.06005872646,-0.4086222585,2,1,3,3
35390739,884,-0.4354458325,-0.9165358011,-0.03301275362,-0.5082629742,3,1,3,2
35390740,519,-0.7184181004,-0.7952927512,0.5073255354,-0.7368643317,2,1,4,2
35390741,487,-0.4358308624,-0.9523185188,-0.5031103448,-1.131698818,3,1,2,1
35390742,584,-0.8232789931,-1.136395536,-0.3447288504,-0.5326379103,1,1,2,2
35390743,588,-0.6602403189,-0.5189938857,0.02250394222,-0.6270348553,2,2,3,2
35390744,374,-0.6643705954,-0.5895634927,0.1231193059,-0.6504407022,2,2,4,2
35390745,730,-0.8073492592,-1.361838604,-0.4720531922,-0.4328935664,1,1,2,3
35390746,3869,0.3150416271,-0.6614438551,0.008730437367,0.1491599777,4,2,3,4
35390747,435,-0.07895014997,-0.4402989851,0.1589572612,-0.7152253717,3,2,4,2
35390748,460,-0.3715846388,-0.9020458194,-0.2379041514,-0.9451483203,3,1,3,1
35390749,,,,,,,,,
35390750,,,,,,,,,
35390753,22,,,,,,,,
35390754,0,,,,,,,,
35390755,0,,,,,,,,
35390756,126,,,,,,,,
35390757,,,,,,,,,
35390758,0,,,,,,,,
35390759,408,-0.4860358839,-0.004632312452,-0.2293431937,-1.055433858,2,3,3,1
35390760,423,-0.4324565607,-0.223742329,0.7020588186,-1.035607805,3,3,5,1
35390761,5,,,,,,,,
35390762,469,-0.7509380524,-0.7449731323,-0.2463009778,-1.019850281,2,2,3,1
35390763,411,-0.525276533,-1.215334316,0.1516709852,-0.9821024757,2,1,4,1
35390764,511,-0.665708325,-0.4899941087,0.8413659465,-0.9401127108,2,2,5,1
35390765,1013,-0.3970479716,-0.3586180439,1.479722116,-0.8832755013,3,3,5,1
35390766,400,-0.4215385613,-0.7241745825,-0.8122656755,-0.4026489717,3,2,1,3
35390767,472,-0.4231234498,0.1485646176,-0.6030082198,-0.4909772089,3,4,2,3
35390768,453,-0.2351929985,-0.7726248368,-0.1344851814,-0.727612838,3,2,3,2
35390769,518,-0.2001800963,-0.2036603462,-0.07827927763,-0.9311241036,3,3,3,1
35390770,453,0.530879058,0.6325087817,0.2078405556,-0.8308404908,4,4,4,1
35390771,590,-0.4439919971,0.1845517997,0.008515358047,-0.6442121687,3,4,3,2
35390772,393,0.01443831875,1.327170685,-0.6092671975,-0.8371657425,4,5,2,1
35390773,456,0.2378127118,0.4288580073,0.03755774884,-0.7544192788,4,4,3,2
35390774,483,1.037648496,1.275182437,-0.382007205,-0.6418258546,5,5,2,2
35390775,544,0.9205167233,0.5271119488,0.4438019022,-0.8334595803,5,4,4,1
35390776,383,1.61904652,0.8888594196,0.4236813438,-1.014747369,5,5,4,1
35390777,435,0.08630031296,-0.4354069794,-0.03479147463,-0.9191583473,4,2,3,1
35390779,438,-0.7660954576,1.254579156,0.01720633008,-0.48842806,2,5,3,3
35390780,498,0.04700271381,0.2509575959,-0.4181582542,-0.8055092695,4,4,2,1
35390781,618,0.0633830197,-0.01516926115,0.1693307373,-0.4069411505,4,3,4,3
35390782,476,-0.002206771187,-0.1862681748,1.289929564,-0.8464477176,4,3,5,1
35390783,506,-0.2737407109,-0.06845750781,0.9221017399,-1.073512124,3,3,5,1
35390784,611,-0.9842952292,-0.7979948108,-0.2491399989,-0.5305422088,1,1,3,2
35390785,471,-1.202728018,-0.2818387871,-0.822694396,-0.4282776725,1,3,1,3
35390786,369,-0.468512892,0.6484661822,0.3903962625,-1.706864544,3,4,4,1
35390787,595,-0.966872943,-0.8738809246,-0.2194828986,-0.5925864319,1,1,3,2
35390788,956,-0.800005263,-0.5185730242,-0.5459014715,-0.4680963492,1,2,2,3
35390789,720,-0.9127681955,-0.6919442019,-0.1956831784,-0.2803703317,1,2,3,3
35390790,831,-1.185951031,-0.747649461,-1.081017732,-0.1974459694,1,2,1,3
35390791,565,-0.9132372568,-0.6368357864,0.4531331612,-0.730405708,1,2,4,2
35390793,478,1.010942222,0.5833286437,1.020320619,-0.9394881472,5,4,5,1
35390794,426,-0.5068952606,-0.5121561354,-0.2369313357,-0.8882046612,2,2,3,1
35390795,439,-0.294233113,0.4565475735,0.4070678992,-0.7902719059,3,4,4,2
35390796,431,-0.7121704742,-0.7565911095,-0.5391985453,-0.6758065289,2,2,2,2
35390797,467,-0.8138698851,-0.647749031,-0.6014246541,-0.6840421066,1,2,2,2
35390798,459,-0.9382263939,0.01632927728,-0.03872011837,-0.8119407014,1,4,3,1
35390799,510,-0.515405527,-0.5724703959,-0.4318347222,-0.9660207197,2,2,2,1
